High,Low,Open,Close,Volume,Marketcap,DATE,year,month,ACTLISCOU41860_PCH,ACTLISCOUMM42660_PCH,AIRRPMTSI_PCH,AIRRPMTSID11_PCH,AISRSA_PCH,APU0000717311_PCH,APU000074714_PCH,APUS35C7471A_PCH,AWHMAN_PCH,CASSCBM027NBOG_PCH,CASSCBM027SBOG_PCH,CCUSMA02RUM618N_PCH,CEFDFNA066MNFRBPHI_PCH,CEFDFSA066MSFRBPHI_PCH,CES4348100001_PCH,CEU1000000001_PCH,CEU3000000007_PCH,CEU4142000001_PCH,CEU4348100001_PCH,CHECPALTT01CTGYM_PCH,CHECPALTT01IXNBM_PCH,CHECPIALLMINMEI_PCH,CHNLORSGPNOSTSAM_PCH,COMPUTNSA_PCH,COMPUTSA_PCH,CPALTT01CHM657N_PCH,CPALTT01CHM659N_PCH,CPHPLA01EZM661N_PCH,CUSR0000SAS_PCH,CUUR0000SAS_PCH,EA19CPHPLA01GPM_PCH,EA19CPHPLA01GYM_PCH,ENRGY0EZ19M086NEST_PCH,EXTAUS_PCH,GBRCPIALLMINMEI_PCH,H8B1048NSMCMG_PCH,HSFSUPUSM673N_PCH,INTGSTMXM193N_PCH,LNS14000001_PCH,LNU02026631_PCH,LNU04000001_PCH,M09075USM476NNBR,M12MTVUSM227NFWA_PCH,M12MTVUSM227SFWA_PCH,M14062USM027NNBR_PCH,MDLM_PCH,MDLNM_PCH,MIXRNSA_PCH,MIXRSA_PCH,MPCT00XXS_PCH,MRTSMPCSM442USN_PCH,MRTSMPCSM442USS_PCH,MRTSSM442USN_PCH,MRTSSM442USS_PCH,PALUMUSDM_PCH,PCU221122221122_PCH,PCU325120325120_PCH,PCU3251203251207_PCH,PCU3251232512_PCH,PCU325199325199P_PCH,PCU3331313331319_PCH,PCU3339133391_PCH,PCU336110336110_PCH,PCU336412336412_PCH,PCU336413336413_PC1,PCU336413336413_PCH,PCU441110441110_PCH,PCU4411144111_PCH,PCU481481_PCH,PCU511210511210504_PCH,PCU622110622110_PCH,PCU6221162211_PCH,PCU62216221_PCH,PCUAWHLTRAWHLTR_PCH,PINDUINDEXM_PCH,POP_PCH,PRICENPQUSDM_PCH,RBUSBIS_PCH,RTWEXBGS_PCH,TLRESCON_PCH,TLRESCONS_PCH,TSIFRGHT_PCH,TSIFRGHTC_PCH,TWEXAFEGSMTH_PCH,USMINE_PCH,USWTRADE_PCH,WPS0571_PCH,WPS0638_PCH,WPS114_PCH,WPS1392_PCH,WPSFD4111_PCH,WPSID61_PCH,WPU0571_PC1,WPU0571_PCH,WPU0638_PCH,WPU08120401_PCH,WPU09141105_PCH,WPU114_PCH,WPU1392_PCH,WPU5121_PCH,WPUFD4111_PCH,WPUID61_PCH
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-05-01,2017,5,12.18049,,5.00796,-0.21796,3.56415,-0.54089,-1.32341,-4.31185,-0.2381,-3.77023,0.35295,1.31136,-9.49868,-4.57143,0.20446,1.82094,1.45278,0.24667,0.75758,9.49926,0.1858,0.1858,0.00933,17.6259,9.44808,-7.60982,9.50014,-0.03911,0.21191,0.3077,-100.0,-25.0,-1.18834,-0.7586,0.2907,-114.49275,,0.92308,-2.27273,-0.98684,-2.43902,,0.10332,0.0498,,,,0.79601,0.45944,-27.27273,-187.38739,-150.0,9.71141,0.91499,-0.42673,2.13793,-0.12293,-1.6739,-0.12285,-0.06215,0.0,0.33467,-1.04712,0.0,0.0,0.0,0.67705,0.74526,-2.73911,0.45396,0.0,0.0,0.0,0.37313,-3.14599,0.04825,7.58693,-0.41603,-0.59414,5.34855,0.76571,0.55732,50.0,-0.88446,0.89686,-0.02927,-11.40351,0.69959,0.08673,,-1.28755,-0.31562,7.42444,-7.20772,0.41034,0.0,0.896,0.12998,0.0,0.0,-0.52531,0.26399
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-06-01,2017,6,5.4406,,7.37617,-0.17619,2.03212,-1.13117,-2.05365,-0.04552,0.23866,-3.85364,-4.67474,1.13433,-20.99125,-11.37725,0.0204,1.78838,0.47733,0.6229,0.54867,-58.85464,-0.14154,-0.14154,0.00555,12.02854,5.64103,-176.17709,-58.865,0.32277,0.21896,0.38393,,33.33333,-0.90955,0.4358,0.0,-1507.5,,3.96341,0.0,1.3289,10.0,,0.10343,0.06306,,,,0.48057,0.40241,-100.0,-106.18557,0.0,-0.57411,0.92778,-1.44993,3.17353,-0.18462,0.88272,-0.1845,-1.86567,0.0404,0.0,0.0,-0.0447,-0.16465,-0.16465,-1.07599,-1.14324,3.60111,-0.19367,0.15448,0.14215,0.21322,-0.1487,-2.46849,0.05101,10.3667,-1.31445,-1.33047,4.57625,-0.00129,-0.15835,-133.33333,-1.49584,0.59259,0.0999,-0.9901,0.65386,0.21664,,0.33816,0.0,-1.15572,-0.61162,0.98079,0.0,1.9981,0.08654,0.0,0.24958,0.76812,0.47393
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-07-01,2017,7,-2.55788,,5.00457,0.91611,-5.65371,-4.62046,-2.39623,1.59381,-0.2381,-0.8985,-2.31724,3.19947,42.06642,33.10811,0.102,0.87848,-0.95012,-0.0684,0.06063,66.93664,-0.31256,-0.31256,0.00047,-7.00637,-5.09709,120.83442,66.96747,-0.53622,0.16321,0.10413,-266.66667,0.0,-0.67313,0.43788,0.0,-51.33215,,2.49267,2.32558,15.40984,-2.27273,,0.10667,0.12225,,,,0.56177,0.53299,,116.66667,-155.55556,-1.33333,-0.53275,0.93768,0.78534,0.0,-0.375,0.0,0.09506,0.16155,0.0,-0.72751,0.0,-0.27412,0.0,0.06798,0.13605,-1.96078,-0.06468,0.15424,0.14194,0.07092,0.59568,4.72558,0.05508,-5.56115,-1.42488,-1.64976,2.29564,0.91655,1.98255,-1100.0,-2.43584,0.29455,0.04646,-0.13333,0.32481,0.04323,,0.04815,0.0,1.84596,-1.53846,0.12141,0.0564,0.68408,0.1297,0.0,0.08299,-0.66698,0.0
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-08-01,2017,8,-6.01946,-50.42301,-3.86752,0.36059,-2.41743,0.87659,4.07716,2.01703,0.23866,1.12055,-1.63139,-0.03616,-7.79221,-0.50761,0.44834,0.87083,0.95923,-0.15572,0.40396,40.53498,0.03239,0.03239,-0.0044,-0.09785,-5.6266,-110.36178,40.53231,0.25485,0.2918,0.24305,-160.0,0.0,0.66742,-0.52316,0.48309,-30.29197,,-0.71531,2.27273,-5.11364,0.0,,0.10465,0.09592,,,,0.14098,0.29251,-100.0,-615.38462,-240.0,6.74612,0.72464,6.67627,-0.19481,4.31566,5.20703,4.313,1.74106,0.0,0.0,-0.19987,0.0,0.05501,0.0,-0.33967,-0.33967,-1.95455,0.06472,0.154,0.14174,0.14174,0.3701,6.2426,0.05548,-3.4052,-1.25694,-0.9299,-0.57824,-0.03352,0.46656,-75.0,-1.41533,0.58737,0.03268,8.34446,0.40469,0.21608,,-0.43311,0.5277,13.62416,5.8125,0.04042,0.0,0.27795,0.12953,0.52966,0.24876,-0.23981,0.36688
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-09-01,2017,9,9.89646,-69.62457,-17.46364,-2.17029,-12.70063,-1.14338,10.78349,21.57293,-0.2381,1.56647,1.6923,-3.27412,11.83099,4.08163,0.20288,-0.28777,0.0,-0.30165,-0.52303,40.89898,0.24939,0.24939,-0.00865,-5.77865,0.54201,670.02925,40.91538,0.39108,0.2081,0.16034,33.33333,0.0,0.99959,-0.33903,0.28846,-204.18848,,0.72046,-4.44444,-8.68263,-6.97674,,0.09917,0.09167,,,,0.55323,0.54111,,-152.23881,-171.42857,-3.54864,-0.5109,3.2747,-0.65062,-0.0591,-0.53667,-0.05907,1.08899,0.04032,0.26684,0.0,0.62612,-0.60506,-0.6597,0.95433,0.95433,-1.85443,0.0,0.0,0.0,0.0,0.51622,-0.54884,0.05496,1.84658,-0.73194,-0.62209,-2.43719,0.42119,0.0,-100.0,-1.31343,0.29197,-0.02751,12.13802,-0.52398,0.25873,,0.09667,0.73491,23.15789,10.57295,-0.80808,0.0,0.27718,0.17249,-0.10537,0.08271,-0.19231,0.62663
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-10-01,2017,10,-4.71078,-361.79775,8.09104,2.61771,-3.55715,0.09253,-5.55133,-10.66137,0.23866,1.50972,0.72625,0.06232,-10.57935,1.96078,0.50618,0.4329,0.23753,0.1891,0.22245,1.37274,0.06069,0.06069,-0.01241,11.12266,7.45732,-75.66359,1.36743,-0.16556,0.27226,0.14621,-150.0,-25.0,0.65643,0.40291,0.09588,-57.28643,,0.57225,0.0,-3.27869,-2.5,,0.10235,0.06414,,,,-0.03634,0.11754,-400.0,-91.42857,-660.0,-0.34105,2.80864,1.66948,-2.61952,-0.05914,0.0,-0.0591,-0.52324,0.0,0.53227,2.46996,0.35556,-0.4398,0.22136,-0.06752,-0.06752,3.96788,0.0,1.38391,1.41543,1.41543,-0.07337,-1.65945,0.05417,-1.43185,1.56016,1.7799,-1.51263,-1.21306,0.92879,,1.83561,0.14556,0.10663,-2.52747,2.18801,0.17204,,0.338,0.57322,9.28349,-6.30342,1.95519,-0.33822,0.58354,0.25829,-0.05274,0.99174,0.0,0.10379
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-11-01,2017,11,-15.33686,288.41202,-6.21407,0.37721,3.93701,-0.06933,2.57649,-3.39806,0.0,3.97286,-1.46173,2.05841,3.38028,-6.49038,0.34247,0.28736,0.23697,0.08922,-0.10089,19.08184,-0.07265,-0.07265,-0.01561,-11.03835,-1.17057,-219.69671,19.07572,-0.52678,0.16813,0.08766,150.0,0.0,1.4849,-0.55666,0.28736,-294.11765,,-0.14225,0.0,-14.57627,2.5641,,0.09373,0.09044,,,,0.15543,0.25081,-466.66667,-3733.33333,-57.14286,10.88873,1.21305,-1.59737,-1.68124,0.0,0.23981,0.0,2.07302,-0.68521,0.52945,0.52117,-0.13286,-0.4398,0.0,-0.47297,-0.47297,0.95411,0.0,0.0,0.0,0.0,0.07342,1.18873,0.04826,-0.78134,-0.02104,0.16511,-2.13703,4.42922,1.30368,44.44444,0.53519,0.72674,0.02749,9.18828,0.19826,0.30056,,0.19249,0.62176,25.88076,5.9293,-0.03995,-0.22624,0.0,0.08587,0.15831,0.08183,0.04817,0.31104
2603.9987005418348,2425.5729192918348,2509.213233209425,2519.4183861517135,1052256677.1612903,41450458041.145164,2017-12-01,2017,12,-35.41554,43.09392,5.1409,0.1839,2.27273,-0.90194,-3.49294,-3.8526,-0.47619,0.08818,-1.79555,-0.5631,3.26975,-8.22622,-0.30114,-0.57307,0.23641,0.07886,-0.0404,6.55886,-0.0284,-0.0284,-0.0183,19.2429,1.52284,-60.90695,6.56455,0.41189,0.28843,0.18773,-180.0,0.0,0.09886,-0.42881,0.28653,29.69697,,2.13675,-2.32558,6.74603,5.0,,0.09909,0.16163,,,,-0.13907,0.16787,-88.63636,-37.61468,8.33333,6.80819,1.34958,-0.80895,0.1368,0.05917,0.53828,0.05914,-0.33343,0.7711,0.13167,0.0,0.0,-0.54885,0.05522,-0.13578,-0.13578,-3.51035,0.0,0.0,0.0,0.0,-0.51357,3.22908,0.04231,0.96695,-0.67354,-0.30362,-12.45424,0.49048,1.2869,0.0,-0.48827,0.0,0.0395,1.75529,0.19786,0.21404,,-0.09606,0.41195,15.59278,-3.44456,0.1199,2.32426,-0.06107,0.0858,0.10537,0.0,-0.28888,0.20672
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-04-01,2017,4,13.46552,,-1.69242,1.18964,-2.15875,-0.60215,4.08954,4.79233,0.47847,-6.97405,-2.22902,-2.88054,-4.53401,9.375,0.06137,1.38462,-0.72115,0.25075,0.34929,-22.90528,0.2011,0.2011,0.01194,-9.34783,-6.80035,-6.76535,-22.89926,0.76847,0.20974,0.18063,-42.85714,71.42857,0.26031,-0.94686,0.48685,-246.03175,,2.8481,-2.22222,2.3569,-16.32653,,0.10087,0.18646,,,,0.52569,0.27438,-237.5,-164.53488,-325.0,-11.06132,-1.77657,1.03893,-0.88859,-0.30637,0.43587,-0.30618,0.65687,0.0,0.0,-0.0654,0.26894,0.0,0.05491,0.33967,0.3399,2.01557,0.0,0.15472,0.14235,0.14235,0.82769,-6.00068,0.04457,1.82646,-0.74529,-0.93104,5.13621,1.0813,0.39968,100.0,-0.52632,1.51745,-0.01722,-0.86957,0.33031,0.08681,,1.30435,0.58201,25.32006,6.40097,0.0,-0.89435,3.64842,0.0,-0.05294,-0.08313,1.74927,0.58417
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-05-01,2017,5,12.18049,,5.00796,-0.21796,3.56415,-0.54089,-1.32341,-4.31185,-0.2381,-3.77023,0.35295,1.31136,-9.49868,-4.57143,0.20446,1.82094,1.45278,0.24667,0.75758,9.49926,0.1858,0.1858,0.00933,17.6259,9.44808,-7.60982,9.50014,-0.03911,0.21191,0.3077,-100.0,-25.0,-1.18834,-0.7586,0.2907,-114.49275,,0.92308,-2.27273,-0.98684,-2.43902,,0.10332,0.0498,,,,0.79601,0.45944,-27.27273,-187.38739,-150.0,9.71141,0.91499,-0.42673,2.13793,-0.12293,-1.6739,-0.12285,-0.06215,0.0,0.33467,-1.04712,0.0,0.0,0.0,0.67705,0.74526,-2.73911,0.45396,0.0,0.0,0.0,0.37313,-3.14599,0.04825,7.58693,-0.41603,-0.59414,5.34855,0.76571,0.55732,50.0,-0.88446,0.89686,-0.02927,-11.40351,0.69959,0.08673,,-1.28755,-0.31562,7.42444,-7.20772,0.41034,0.0,0.896,0.12998,0.0,0.0,-0.52531,0.26399
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-06-01,2017,6,5.4406,,7.37617,-0.17619,2.03212,-1.13117,-2.05365,-0.04552,0.23866,-3.85364,-4.67474,1.13433,-20.99125,-11.37725,0.0204,1.78838,0.47733,0.6229,0.54867,-58.85464,-0.14154,-0.14154,0.00555,12.02854,5.64103,-176.17709,-58.865,0.32277,0.21896,0.38393,,33.33333,-0.90955,0.4358,0.0,-1507.5,,3.96341,0.0,1.3289,10.0,,0.10343,0.06306,,,,0.48057,0.40241,-100.0,-106.18557,0.0,-0.57411,0.92778,-1.44993,3.17353,-0.18462,0.88272,-0.1845,-1.86567,0.0404,0.0,0.0,-0.0447,-0.16465,-0.16465,-1.07599,-1.14324,3.60111,-0.19367,0.15448,0.14215,0.21322,-0.1487,-2.46849,0.05101,10.3667,-1.31445,-1.33047,4.57625,-0.00129,-0.15835,-133.33333,-1.49584,0.59259,0.0999,-0.9901,0.65386,0.21664,,0.33816,0.0,-1.15572,-0.61162,0.98079,0.0,1.9981,0.08654,0.0,0.24958,0.76812,0.47393
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-07-01,2017,7,-2.55788,,5.00457,0.91611,-5.65371,-4.62046,-2.39623,1.59381,-0.2381,-0.8985,-2.31724,3.19947,42.06642,33.10811,0.102,0.87848,-0.95012,-0.0684,0.06063,66.93664,-0.31256,-0.31256,0.00047,-7.00637,-5.09709,120.83442,66.96747,-0.53622,0.16321,0.10413,-266.66667,0.0,-0.67313,0.43788,0.0,-51.33215,,2.49267,2.32558,15.40984,-2.27273,,0.10667,0.12225,,,,0.56177,0.53299,,116.66667,-155.55556,-1.33333,-0.53275,0.93768,0.78534,0.0,-0.375,0.0,0.09506,0.16155,0.0,-0.72751,0.0,-0.27412,0.0,0.06798,0.13605,-1.96078,-0.06468,0.15424,0.14194,0.07092,0.59568,4.72558,0.05508,-5.56115,-1.42488,-1.64976,2.29564,0.91655,1.98255,-1100.0,-2.43584,0.29455,0.04646,-0.13333,0.32481,0.04323,,0.04815,0.0,1.84596,-1.53846,0.12141,0.0564,0.68408,0.1297,0.0,0.08299,-0.66698,0.0
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-08-01,2017,8,-6.01946,-50.42301,-3.86752,0.36059,-2.41743,0.87659,4.07716,2.01703,0.23866,1.12055,-1.63139,-0.03616,-7.79221,-0.50761,0.44834,0.87083,0.95923,-0.15572,0.40396,40.53498,0.03239,0.03239,-0.0044,-0.09785,-5.6266,-110.36178,40.53231,0.25485,0.2918,0.24305,-160.0,0.0,0.66742,-0.52316,0.48309,-30.29197,,-0.71531,2.27273,-5.11364,0.0,,0.10465,0.09592,,,,0.14098,0.29251,-100.0,-615.38462,-240.0,6.74612,0.72464,6.67627,-0.19481,4.31566,5.20703,4.313,1.74106,0.0,0.0,-0.19987,0.0,0.05501,0.0,-0.33967,-0.33967,-1.95455,0.06472,0.154,0.14174,0.14174,0.3701,6.2426,0.05548,-3.4052,-1.25694,-0.9299,-0.57824,-0.03352,0.46656,-75.0,-1.41533,0.58737,0.03268,8.34446,0.40469,0.21608,,-0.43311,0.5277,13.62416,5.8125,0.04042,0.0,0.27795,0.12953,0.52966,0.24876,-0.23981,0.36688
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-09-01,2017,9,9.89646,-69.62457,-17.46364,-2.17029,-12.70063,-1.14338,10.78349,21.57293,-0.2381,1.56647,1.6923,-3.27412,11.83099,4.08163,0.20288,-0.28777,0.0,-0.30165,-0.52303,40.89898,0.24939,0.24939,-0.00865,-5.77865,0.54201,670.02925,40.91538,0.39108,0.2081,0.16034,33.33333,0.0,0.99959,-0.33903,0.28846,-204.18848,,0.72046,-4.44444,-8.68263,-6.97674,,0.09917,0.09167,,,,0.55323,0.54111,,-152.23881,-171.42857,-3.54864,-0.5109,3.2747,-0.65062,-0.0591,-0.53667,-0.05907,1.08899,0.04032,0.26684,0.0,0.62612,-0.60506,-0.6597,0.95433,0.95433,-1.85443,0.0,0.0,0.0,0.0,0.51622,-0.54884,0.05496,1.84658,-0.73194,-0.62209,-2.43719,0.42119,0.0,-100.0,-1.31343,0.29197,-0.02751,12.13802,-0.52398,0.25873,,0.09667,0.73491,23.15789,10.57295,-0.80808,0.0,0.27718,0.17249,-0.10537,0.08271,-0.19231,0.62663
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-10-01,2017,10,-4.71078,-361.79775,8.09104,2.61771,-3.55715,0.09253,-5.55133,-10.66137,0.23866,1.50972,0.72625,0.06232,-10.57935,1.96078,0.50618,0.4329,0.23753,0.1891,0.22245,1.37274,0.06069,0.06069,-0.01241,11.12266,7.45732,-75.66359,1.36743,-0.16556,0.27226,0.14621,-150.0,-25.0,0.65643,0.40291,0.09588,-57.28643,,0.57225,0.0,-3.27869,-2.5,,0.10235,0.06414,,,,-0.03634,0.11754,-400.0,-91.42857,-660.0,-0.34105,2.80864,1.66948,-2.61952,-0.05914,0.0,-0.0591,-0.52324,0.0,0.53227,2.46996,0.35556,-0.4398,0.22136,-0.06752,-0.06752,3.96788,0.0,1.38391,1.41543,1.41543,-0.07337,-1.65945,0.05417,-1.43185,1.56016,1.7799,-1.51263,-1.21306,0.92879,,1.83561,0.14556,0.10663,-2.52747,2.18801,0.17204,,0.338,0.57322,9.28349,-6.30342,1.95519,-0.33822,0.58354,0.25829,-0.05274,0.99174,0.0,0.10379
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-11-01,2017,11,-15.33686,288.41202,-6.21407,0.37721,3.93701,-0.06933,2.57649,-3.39806,0.0,3.97286,-1.46173,2.05841,3.38028,-6.49038,0.34247,0.28736,0.23697,0.08922,-0.10089,19.08184,-0.07265,-0.07265,-0.01561,-11.03835,-1.17057,-219.69671,19.07572,-0.52678,0.16813,0.08766,150.0,0.0,1.4849,-0.55666,0.28736,-294.11765,,-0.14225,0.0,-14.57627,2.5641,,0.09373,0.09044,,,,0.15543,0.25081,-466.66667,-3733.33333,-57.14286,10.88873,1.21305,-1.59737,-1.68124,0.0,0.23981,0.0,2.07302,-0.68521,0.52945,0.52117,-0.13286,-0.4398,0.0,-0.47297,-0.47297,0.95411,0.0,0.0,0.0,0.0,0.07342,1.18873,0.04826,-0.78134,-0.02104,0.16511,-2.13703,4.42922,1.30368,44.44444,0.53519,0.72674,0.02749,9.18828,0.19826,0.30056,,0.19249,0.62176,25.88076,5.9293,-0.03995,-0.22624,0.0,0.08587,0.15831,0.08183,0.04817,0.31104
3953.1329070060483,3719.4793504284276,3819.8125787550402,3880.9899981098793,2049936020.6451614,64084032152.0871,2017-12-01,2017,12,-35.41554,43.09392,5.1409,0.1839,2.27273,-0.90194,-3.49294,-3.8526,-0.47619,0.08818,-1.79555,-0.5631,3.26975,-8.22622,-0.30114,-0.57307,0.23641,0.07886,-0.0404,6.55886,-0.0284,-0.0284,-0.0183,19.2429,1.52284,-60.90695,6.56455,0.41189,0.28843,0.18773,-180.0,0.0,0.09886,-0.42881,0.28653,29.69697,,2.13675,-2.32558,6.74603,5.0,,0.09909,0.16163,,,,-0.13907,0.16787,-88.63636,-37.61468,8.33333,6.80819,1.34958,-0.80895,0.1368,0.05917,0.53828,0.05914,-0.33343,0.7711,0.13167,0.0,0.0,-0.54885,0.05522,-0.13578,-0.13578,-3.51035,0.0,0.0,0.0,0.0,-0.51357,3.22908,0.04231,0.96695,-0.67354,-0.30362,-12.45424,0.49048,1.2869,0.0,-0.48827,0.0,0.0395,1.75529,0.19786,0.21404,,-0.09606,0.41195,15.59278,-3.44456,0.1199,2.32426,-0.06107,0.0858,0.10537,0.0,-0.28888,0.20672
4214.3816324869795,3906.0349934895835,4077.4009928385417,4064.8363118489583,1856698301.8666666,67344130843.64,2017-04-01,2017,4,13.46552,,-1.69242,1.18964,-2.15875,-0.60215,4.08954,4.79233,0.47847,-6.97405,-2.22902,-2.88054,-4.53401,9.375,0.06137,1.38462,-0.72115,0.25075,0.34929,-22.90528,0.2011,0.2011,0.01194,-9.34783,-6.80035,-6.76535,-22.89926,0.76847,0.20974,0.18063,-42.85714,71.42857,0.26031,-0.94686,0.48685,-246.03175,,2.8481,-2.22222,2.3569,-16.32653,,0.10087,0.18646,,,,0.52569,0.27438,-237.5,-164.53488,-325.0,-11.06132,-1.77657,1.03893,-0.88859,-0.30637,0.43587,-0.30618,0.65687,0.0,0.0,-0.0654,0.26894,0.0,0.05491,0.33967,0.3399,2.01557,0.0,0.15472,0.14235,0.14235,0.82769,-6.00068,0.04457,1.82646,-0.74529,-0.93104,5.13621,1.0813,0.39968,100.0,-0.52632,1.51745,-0.01722,-0.86957,0.33031,0.08681,,1.30435,0.58201,25.32006,6.40097,0.0,-0.89435,3.64842,0.0,-0.05294,-0.08313,1.74927,0.58417
4214.3816324869795,3906.0349934895835,4077.4009928385417,4064.8363118489583,1856698301.8666666,67344130843.64,2017-05-01,2017,5,12.18049,,5.00796,-0.21796,3.56415,-0.54089,-1.32341,-4.31185,-0.2381,-3.77023,0.35295,1.31136,-9.49868,-4.57143,0.20446,1.82094,1.45278,0.24667,0.75758,9.49926,0.1858,0.1858,0.00933,17.6259,9.44808,-7.60982,9.50014,-0.03911,0.21191,0.3077,-100.0,-25.0,-1.18834,-0.7586,0.2907,-114.49275,,0.92308,-2.27273,-0.98684,-2.43902,,0.10332,0.0498,,,,0.79601,0.45944,-27.27273,-187.38739,-150.0,9.71141,0.91499,-0.42673,2.13793,-0.12293,-1.6739,-0.12285,-0.06215,0.0,0.33467,-1.04712,0.0,0.0,0.0,0.67705,0.74526,-2.73911,0.45396,0.0,0.0,0.0,0.37313,-3.14599,0.04825,7.58693,-0.41603,-0.59414,5.34855,0.76571,0.55732,50.0,-0.88446,0.89686,-0.02927,-11.40351,0.69959,0.08673,,-1.28755,-0.31562,7.42444,-7.20772,0.41034,0.0,0.896,0.12998,0.0,0.0,-0.52531,0.26399
4214.3816324869795,3906.0349934895835,4077.4009928385417,4064.8363118489583,1856698301.8666666,67344130843.64,2017-06-01,2017,6,5.4406,,7.37617,-0.17619,2.03212,-1.13117,-2.05365,-0.04552,0.23866,-3.85364,-4.67474,1.13433,-20.99125,-11.37725,0.0204,1.78838,0.47733,0.6229,0.54867,-58.85464,-0.14154,-0.14154,0.00555,12.02854,5.64103,-176.17709,-58.865,0.32277,0.21896,0.38393,,33.33333,-0.90955,0.4358,0.0,-1507.5,,3.96341,0.0,1.3289,10.0,,0.10343,0.06306,,,,0.48057,0.40241,-100.0,-106.18557,0.0,-0.57411,0.92778,-1.44993,3.17353,-0.18462,0.88272,-0.1845,-1.86567,0.0404,0.0,0.0,-0.0447,-0.16465,-0.16465,-1.07599,-1.14324,3.60111,-0.19367,0.15448,0.14215,0.21322,-0.1487,-2.46849,0.05101,10.3667,-1.31445,-1.33047,4.57625,-0.00129,-0.15835,-133.33333,-1.49584,0.59259,0.0999,-0.9901,0.65386,0.21664,,0.33816,0.0,-1.15572,-0.61162,0.98079,0.0,1.9981,0.08654,0.0,0.24958,0.76812,0.47393
4214.3816324869795,3906.0349934895835,4077.4009928385417,4064.8363118489583,1856698301.8666666,67344130843.64,2017-07-01,2017,7,-2.55788,,5.00457,0.91611,-5.65371,-4.62046,-2.39623,1.59381,-0.2381,-0.8985,-2.31724,3.19947,42.06642,33.10811,0.102,0.87848,-0.95012,-0.0684,0.06063,66.93664,-0.31256,-0.31256,0.00047,-7.00637,-5.09709,120.83442,66.96747,-0.53622,0.16321,0.10413,-266.66667,0.0,-0.67313,0.43788,0.0,-51.33215,,2.49267,2.32558,15.40984,-2.27273,,0.10667,0.12225,,,,0.56177,0.53299,,116.66667,-155.55556,-1.33333,-0.53275,0.93768,0.78534,0.0,-0.375,0.0,0.09506,0.16155,0.0,-0.72751,0.0,-0.27412,0.0,0.06798,0.13605,-1.96078,-0.06468,0.15424,0.14194,0.07092,0.59568,4.72558,0.05508,-5.56115,-1.42488,-1.64976,2.29564,0.91655,1.98255,-1100.0,-2.43584,0.29455,0.04646,-0.13333,0.32481,0.04323,,0.04815,0.0,1.84596,-1.53846,0.12141,0.0564,0.68408,0.1297,0.0,0.08299,-0.66698,0.0
4214.3816324869795,3906.0349934895835,4077.4009928385417,4064.8363118489583,1856698301.8666666,67344130843.64,2017-08-01,2017,8,-6.01946,-50.42301,-3.86752,0.36059,-2.41743,0.87659,4.07716,2.01703,0.23866,1.12055,-1.63139,-0.03616,-7.79221,-0.50761,0.44834,0.87083,0.95923,-0.15572,0.40396,40.53498,0.03239,0.03239,-0.0044,-0.09785,-5.6266,-110.36178,40.53231,0.25485,0.2918,0.24305,-160.0,0.0,0.66742,-0.52316,0.48309,-30.29197,,-0.71531,2.27273,-5.11364,0.0,,0.10465,0.09592,,,,0.14098,0.29251,-100.0,-615.38462,-240.0,6.74612,0.72464,6.67627,-0.19481,4.31566,5.20703,4.313,1.74106,0.0,0.0,-0.19987,0.0,0.05501,0.0,-0.33967,-0.33967,-1.95455,0.06472,0.154,0.14174,0.14174,0.3701,6.2426,0.05548,-3.4052,-1.25694,-0.9299,-0.57824,-0.03352,0.46656,-75.0,-1.41533,0.58737,0.03268,8.34446,0.40469,0.21608,,-0.43311,0.5277,13.62416,5.8125,0.04042,0.0,0.27795,0.12953,0.52966,0.24876,-0.23981,0.36688
